0,0.22406595945358276,0.5531085729598999,0.5866080522537231
5,0.31221073865890503,0.6262003183364868,0.739008903503418
6,0.2816292643547058,0.47623538970947266,0.6702402830123901
7,0.42967724800109863,0.6342871785163879,0.3876033127307892
8,0.38081011176109314,0.47799474000930786,0.3167889416217804
9,0.43399402499198914,0.5986738204956055,0.21870918571949005
10,0.4046240448951721,0.5163475275039673,0.21943730115890503
11,0.506882905960083,0.5878766179084778,0.7541428804397583
12,0.5052143335342407,0.5087671279907227,0.7889960408210754
13,0.6384235620498657,0.5890860557556152,0.6015957593917847
14,0.6273415684700012,0.5049244165420532,0.527036190032959
15,0.7355449199676514,0.6012877225875854,0.5501495599746704
16,0.720242977142334,0.4995165765285492,0.6159461140632629
0,0.22835801541805267,0.5526250600814819,0.4486159086227417
5,0.31767934560775757,0.6224106550216675,0.6475967764854431
6,0.2776916027069092,0.47487151622772217,0.5256145000457764
7,0.43629390001296997,0.6275423765182495,0.5105212926864624
8,0.37795084714889526,0.4750523269176483,0.3141493797302246
9,0.44629019498825073,0.5805469751358032,0.2371547520160675
10,0.40794286131858826,0.5121985077857971,0.20618362724781036
11,0.5045908689498901,0.584312379360199,0.7634726762771606
12,0.5017557740211487,0.5064826011657715,0.7381184101104736
13,0.6474337577819824,0.5844429731369019,0.6239725351333618
14,0.6412992477416992,0.5020692348480225,0.4959828853607178
15,0.7356452941894531,0.5992380380630493,0.5330623388290405
16,0.716566264629364,0.5001585483551025,0.6227399110794067
0,0.23447738587856293,0.5527154207229614,0.6201454401016235
5,0.32004010677337646,0.6219694018363953,0.7992306351661682
6,0.2812443971633911,0.4753459393978119,0.5566073060035706
7,0.44204169511795044,0.621863603591919,0.5672219395637512
8,0.3794829249382019,0.48278093338012695,0.31919845938682556
9,0.46478885412216187,0.5877403616905212,0.25316616892814636
10,0.4412617087364197,0.5394823551177979,0.19297444820404053
11,0.5030297040939331,0.5805180072784424,0.7818238735198975
12,0.49795007705688477,0.5033198595046997,0.6809734106063843
13,0.6323803663253784,0.5812543630599976,0.7031972408294678
14,0.624704122543335,0.49801498651504517,0.6122413277626038
15,0.7394317388534546,0.6016182899475098,0.5023020505905151
16,0.7247856855392456,0.49165046215057373,0.725592851638794
0,0.24168461561203003,0.5560994148254395,0.5915497541427612
5,0.3232402205467224,0.6194959282875061,0.8299446702003479
6,0.28810665011405945,0.47574374079704285,0.478752076625824
7,0.44637036323547363,0.6082121133804321,0.5415153503417969
8,0.3846758306026459,0.4778580069541931,0.4408291280269623
9,0.4625973403453827,0.5764639377593994,0.27417224645614624
10,0.44011613726615906,0.5311042070388794,0.1966308355331421
11,0.5046704411506653,0.5763371586799622,0.732445478439331
12,0.4993287920951843,0.5004924535751343,0.6631078720092773
13,0.6330624222755432,0.5820269584655762,0.7593000531196594
14,0.6188837289810181,0.49458545446395874,0.6828765869140625
15,0.7426608800888062,0.6010398268699646,0.5771843194961548
16,0.7295477390289307,0.48579537868499756,0.8010616302490234
0,0.2524956464767456,0.5556308031082153,0.5478898286819458
5,0.3279314637184143,0.61429363489151,0.7941403985023499
6,0.29011762142181396,0.47934210300445557,0.5739885568618774
7,0.4446760416030884,0.6046170592308044,0.4704555869102478
8,0.38688623905181885,0.47885018587112427,0.47151923179626465
9,0.46669214963912964,0.5757073760032654,0.375740647315979
10,0.4532254636287689,0.5291455984115601,0.24687179923057556
11,0.5014441013336182,0.5704678297042847,0.637837290763855
12,0.4987255930900574,0.5025143623352051,0.6939004063606262
13,0.630789041519165,0.5796952247619629,0.7135223150253296
14,0.6213330030441284,0.49543628096580505,0.7380978465080261
15,0.7402056455612183,0.5993003845214844,0.6278142929077148
16,0.7275214195251465,0.48643529415130615,0.8295327425003052
0,0.25555428862571716,0.5598862171173096,0.39574292302131653
5,0.33956071734428406,0.6151493787765503,0.7880617380142212
6,0.3030272126197815,0.47578728199005127,0.5742282271385193
7,0.45488986372947693,0.5979381203651428,0.3935161530971527
8,0.4008285403251648,0.47851645946502686,0.3592970371246338
9,0.4571225345134735,0.5788635015487671,0.34028881788253784
10,0.4361218214035034,0.5225378274917603,0.18182939291000366
11,0.5175246000289917,0.5689212083816528,0.703255832195282
12,0.5175142288208008,0.5005766153335571,0.7290191054344177
13,0.6630332469940186,0.580186128616333,0.4527071416378021
14,0.6523998975753784,0.49388548731803894,0.5870115756988525
15,0.7191042304039001,0.5919793844223022,0.5230798721313477
16,0.7188019156455994,0.48932427167892456,0.8068750500679016
0,0.2613489627838135,0.5614059567451477,0.4206446409225464
5,0.3446340262889862,0.6111387014389038,0.7591404914855957
6,0.31463655829429626,0.4760577082633972,0.5329239368438721
7,0.4551653563976288,0.5958511829376221,0.4539417624473572
8,0.4235798716545105,0.48393914103507996,0.3050786256790161
9,0.48038333654403687,0.5773313641548157,0.2710772752761841
10,0.45085662603378296,0.5211567878723145,0.17792728543281555
11,0.5163514018058777,0.5664892196655273,0.6871187686920166
12,0.5168172121047974,0.49721401929855347,0.7610819935798645
13,0.6505509614944458,0.5773125886917114,0.5248661041259766
14,0.6493245959281921,0.49635156989097595,0.7026158571243286
15,0.7379509210586548,0.5943992137908936,0.6206129789352417
